epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,105.568,0.79676,0.97821,0.90287,0.99306,1,0.995,0.56708,1.59454,0.56465,1.26176,0.000240644,0.000240644,0.000240644
86,106.815,0.70248,1.13459,0.76693,0.99319,1,0.995,0.56783,1.58958,0.57336,1.25942,0.000226497,0.000226497,0.000226497
87,108.043,0.63379,1.03403,0.73716,0.99321,1,0.995,0.56826,1.61525,0.5754,1.27054,0.000212349,0.000212349,0.000212349
88,109.29,0.87198,0.97391,0.83828,0.99309,1,0.995,0.55652,1.63866,0.58755,1.28043,0.000198202,0.000198202,0.000198202
89,110.469,0.61936,1.02411,0.69124,0.99313,1,0.995,0.56635,1.64165,0.60383,1.28276,0.000184055,0.000184055,0.000184055
90,111.737,0.99693,0.92075,1.03468,0.99299,1,0.995,0.56182,1.68018,0.62209,1.29723,0.000169908,0.000169908,0.000169908
91,118.104,0.75247,1.07662,0.92688,0.9931,1,0.995,0.56478,1.6753,0.61927,1.29004,0.000155761,0.000155761,0.000155761
92,119.362,0.95712,1.2673,0.88327,0.99304,1,0.995,0.53969,1.63831,0.63411,1.27029,0.000141614,0.000141614,0.000141614
93,120.554,0.78749,1.06755,0.93557,0.99302,1,0.995,0.50662,1.58925,0.62418,1.24973,0.000127467,0.000127467,0.000127467
94,121.754,0.75746,1.02845,0.89283,0.99323,1,0.995,0.55449,1.44469,0.60072,1.17789,0.00011332,0.00011332,0.00011332
95,122.962,0.59861,1.22273,0.74227,0.99319,1,0.995,0.56083,1.41719,0.59756,1.17039,9.91726e-05,9.91726e-05,9.91726e-05
96,124.221,0.57488,1.14709,0.72483,0.99311,1,0.995,0.5467,1.40935,0.5958,1.17366,8.50255e-05,8.50255e-05,8.50255e-05
97,125.412,0.72254,1.05528,0.88628,0.9931,1,0.995,0.56162,1.39515,0.5996,1.1695,7.08784e-05,7.08784e-05,7.08784e-05
98,126.65,0.82708,1.03504,0.94331,0.99305,1,0.995,0.55747,1.43337,0.58693,1.19219,5.67313e-05,5.67313e-05,5.67313e-05
99,127.834,0.86654,1.10672,0.97857,0.99302,1,0.995,0.54987,1.45857,0.60211,1.20929,4.25842e-05,4.25842e-05,4.25842e-05
100,129.029,0.59279,1.15841,0.72198,0.99311,1,0.995,0.52991,1.48996,0.604,1.2236,2.84371e-05,2.84371e-05,2.84371e-05
