epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,82.4722,1.0734,0.61639,1.00817,0.951,0.94913,0.99126,0.66708,1.18232,0.62964,1.04381,0.00119496,0.00119496,0.00119496
42,84.5275,1.1137,0.58685,0.99055,0.75307,0.91661,0.97935,0.65475,1.15914,0.86974,1.04014,0.00118385,0.00118385,0.00118385
43,86.3756,1.10253,0.58476,0.99818,0.96547,0.99188,0.99267,0.6516,1.20489,0.60232,1.06311,0.00117253,0.00117253,0.00117253
44,88.2506,1.11069,0.5509,0.99934,0.9632,0.96023,0.98505,0.64,1.26069,0.62492,1.06809,0.00116102,0.00116102,0.00116102
45,90.122,1.08734,0.59404,1.00172,0.93196,0.99796,0.99072,0.62607,1.28971,0.61872,1.07227,0.00114931,0.00114931,0.00114931
46,92.0889,1.08408,0.55773,1.00506,0.84207,0.97795,0.9868,0.65534,1.18923,0.66798,1.02875,0.00113742,0.00113742,0.00113742
47,93.9236,1.01335,0.55975,0.97626,0.91944,0.94072,0.97068,0.64911,1.21091,0.64315,1.05922,0.00112534,0.00112534,0.00112534
48,95.8188,1.14232,0.55702,1.00125,0.96009,0.94737,0.98207,0.62278,1.27465,0.62307,1.05688,0.00111309,0.00111309,0.00111309
49,97.6601,1.06952,0.53478,0.98547,0.93839,0.96491,0.97084,0.62288,1.26984,0.66126,1.06694,0.00110066,0.00110066,0.00110066
50,99.4922,1.07552,0.52924,0.98975,0.90183,0.66959,0.8168,0.53479,1.34574,1.24183,1.07738,0.00108807,0.00108807,0.00108807
51,101.389,1.11238,0.57696,0.99662,0.88844,0.72749,0.95096,0.6425,1.20635,1.07217,1.04858,0.00107532,0.00107532,0.00107532
52,103.347,1.11839,0.54224,0.99343,0.96706,0.98622,0.99404,0.68558,1.10713,0.54739,1.01204,0.00106242,0.00106242,0.00106242
53,105.289,1.09081,0.53092,0.99927,0.96507,0.98643,0.99188,0.68652,1.16738,0.5443,1.01029,0.00104936,0.00104936,0.00104936
54,107.326,1.0647,0.525,0.96459,0.97905,0.98689,0.99354,0.68226,1.18761,0.56485,1.0191,0.00103616,0.00103616,0.00103616
55,109.153,1.06656,0.53348,0.99282,0.95671,0.97778,0.99085,0.69049,1.18309,0.58914,1.0158,0.00102282,0.00102282,0.00102282
56,111.111,1.07716,0.53259,0.98583,0.91065,0.90473,0.98981,0.65824,1.2253,0.69206,1.0482,0.00100935,0.00100935,0.00100935
57,113.02,1.05833,0.53113,0.97433,0.95138,0.77014,0.93953,0.61103,1.2773,0.79401,1.08026,0.000995756,0.000995756,0.000995756
58,114.895,1.06133,0.53073,0.98328,0.94777,0.67978,0.75807,0.46517,1.5492,1.07486,1.15978,0.00098204,0.00098204,0.00098204
59,116.771,1.02247,0.50144,0.95716,0.96249,0.59323,0.65332,0.42096,1.53655,0.98054,1.18173,0.000968209,0.000968209,0.000968209
60,118.67,1.04787,0.50242,0.98189,0.8524,0.6356,0.67362,0.47027,1.41486,0.92537,1.1225,0.00095427,0.00095427,0.00095427
61,120.471,1.02606,0.48458,0.97136,0.85087,0.62665,0.69667,0.48669,1.3469,0.91696,1.0816,0.00094023,0.00094023,0.00094023
62,122.41,1.00466,0.47599,0.95708,0.93082,0.88438,0.95023,0.64347,1.16342,0.65877,1.01315,0.000926093,0.000926093,0.000926093
63,124.285,1.00339,0.48657,0.93956,0.96906,0.95856,0.99071,0.67266,1.14065,0.55343,1.0086,0.000911867,0.000911867,0.000911867
64,126.151,0.99609,0.47912,0.98512,0.96509,0.91905,0.98716,0.69261,1.13863,0.58588,1.0204,0.000897557,0.000897557,0.000897557
65,128.393,0.97824,0.49228,0.94837,0.95805,0.92933,0.99023,0.68498,1.15779,0.58471,1.01798,0.00088317,0.00088317,0.00088317
66,130.265,1.01157,0.49062,0.94566,0.9119,0.99586,0.99065,0.66641,1.14582,0.54397,1.02605,0.000868712,0.000868712,0.000868712
67,132.117,0.98378,0.49802,0.94557,0.98803,0.95255,0.98211,0.66855,1.16457,0.53562,1.02851,0.00085419,0.00085419,0.00085419
68,133.968,0.9694,0.48935,0.94648,0.97852,0.95175,0.98281,0.68352,1.12211,0.52152,1.01371,0.00083961,0.00083961,0.00083961
69,135.735,0.97419,0.4733,0.94804,0.9614,0.97135,0.9826,0.67081,1.13179,0.51408,1.01873,0.000824978,0.000824978,0.000824978
70,137.726,0.97385,0.47055,0.94795,0.97973,0.95386,0.98338,0.66021,1.19288,0.50936,1.03243,0.0008103,0.0008103,0.0008103
71,139.589,0.98192,0.47644,0.95163,0.98754,0.96023,0.98109,0.67017,1.16437,0.51837,1.02316,0.000795584,0.000795584,0.000795584
72,141.532,0.96649,0.45992,0.93166,0.97925,0.94651,0.99088,0.67513,1.16339,0.52037,1.02303,0.000780835,0.000780835,0.000780835
73,143.31,0.93451,0.46716,0.94539,0.99243,0.96001,0.99435,0.67148,1.1968,0.51787,1.03286,0.00076606,0.00076606,0.00076606
74,145.133,0.93172,0.45766,0.9244,0.9705,0.94342,0.98447,0.66995,1.16706,0.5239,1.02503,0.000751266,0.000751266,0.000751266
75,146.967,0.90447,0.44764,0.9294,0.94731,0.96712,0.98627,0.67447,1.18989,0.53877,1.04085,0.000736459,0.000736459,0.000736459
76,148.815,0.95787,0.4769,0.94877,0.97171,0.97829,0.995,0.6952,1.16996,0.50721,1.02716,0.000721645,0.000721645,0.000721645
77,150.708,0.93907,0.45943,0.92016,0.98252,0.97927,0.995,0.7035,1.14907,0.49146,1.02345,0.000706831,0.000706831,0.000706831
78,152.658,0.92846,0.44896,0.95432,0.96741,0.95237,0.99006,0.70087,1.11575,0.50301,1.02522,0.000692024,0.000692024,0.000692024
79,154.495,0.97194,0.47201,0.95531,0.96833,0.94947,0.9921,0.68449,1.13877,0.50654,1.03403,0.00067723,0.00067723,0.00067723
80,156.304,0.89952,0.44038,0.92053,0.95897,0.97179,0.99051,0.68131,1.12499,0.48189,1.03336,0.000662455,0.000662455,0.000662455
81,158.157,0.90486,0.44721,0.94083,0.96295,0.99255,0.99341,0.6881,1.14213,0.48222,1.04324,0.000647706,0.000647706,0.000647706
82,160.18,0.93298,0.44334,0.93658,0.95646,1,0.99341,0.6767,1.16353,0.48438,1.0471,0.00063299,0.00063299,0.00063299
83,162.059,0.90093,0.42972,0.90382,0.97384,0.96582,0.98713,0.68209,1.13936,0.47022,1.03662,0.000618312,0.000618312,0.000618312
84,163.909,0.91134,0.43702,0.92993,0.9807,0.96458,0.9805,0.6828,1.17085,0.47833,1.03669,0.00060368,0.00060368,0.00060368
85,165.715,0.95778,0.47111,0.91511,0.97383,0.98246,0.98205,0.68706,1.15703,0.472,1.02897,0.0005891,0.0005891,0.0005891
86,167.569,0.92774,0.44967,0.92097,0.99613,0.97472,0.98964,0.69587,1.11469,0.47545,1.01986,0.000574578,0.000574578,0.000574578
87,169.401,0.92747,0.43847,0.93283,0.99052,0.9655,0.98732,0.69196,1.13514,0.52052,1.02944,0.00056012,0.00056012,0.00056012
88,171.274,0.90024,0.42886,0.92603,0.9871,0.92047,0.97825,0.68535,1.13196,0.54316,1.02772,0.000545733,0.000545733,0.000545733
89,173.095,0.9036,0.41596,0.91156,0.99127,0.93577,0.97974,0.69482,1.12362,0.50696,1.02342,0.000531423,0.000531423,0.000531423
90,174.992,0.91437,0.42991,0.93121,0.96103,0.98106,0.99279,0.68449,1.13086,0.4877,1.02288,0.000517197,0.000517197,0.000517197
91,176.838,0.88794,0.41841,0.92585,0.95162,0.98246,0.99153,0.67741,1.11557,0.48872,1.02343,0.00050306,0.00050306,0.00050306
92,178.766,0.90299,0.44313,0.90824,0.96076,0.97135,0.98974,0.66912,1.1548,0.51266,1.04469,0.00048902,0.00048902,0.00048902
93,180.606,0.89566,0.42381,0.92056,0.95951,0.96639,0.98814,0.67793,1.14832,0.52605,1.04871,0.000475081,0.000475081,0.000475081
94,182.433,0.90061,0.43818,0.90618,0.96311,0.98356,0.99254,0.68249,1.12899,0.50727,1.0347,0.00046125,0.00046125,0.00046125
95,184.258,0.86819,0.41017,0.92204,0.98996,1,0.995,0.69726,1.10082,0.47702,1.02936,0.000447534,0.000447534,0.000447534
96,186.12,0.86975,0.42963,0.90671,0.98574,1,0.995,0.69664,1.11605,0.4652,1.03013,0.000433938,0.000433938,0.000433938
97,188.905,0.89806,0.42054,0.93666,0.98594,1,0.995,0.6922,1.11001,0.45858,1.02269,0.000420468,0.000420468,0.000420468
98,190.804,0.85631,0.41041,0.90649,0.98182,0.99639,0.995,0.71,1.11241,0.45361,1.01871,0.00040713,0.00040713,0.00040713
99,192.779,0.86524,0.40812,0.91818,0.99091,0.98891,0.995,0.6975,1.1144,0.45851,1.02734,0.00039393,0.00039393,0.00039393
100,194.633,0.86933,0.42537,0.91543,0.99484,0.98541,0.995,0.69832,1.13565,0.46261,1.03656,0.000380874,0.000380874,0.000380874
101,196.511,0.8269,0.40676,0.88964,0.99296,0.98871,0.995,0.68269,1.13159,0.44985,1.03065,0.000367967,0.000367967,0.000367967
102,198.461,0.84692,0.40761,0.90287,0.99338,0.99001,0.995,0.69855,1.11858,0.44294,1.02395,0.000355216,0.000355216,0.000355216
103,200.308,0.81988,0.40267,0.88269,0.99415,0.98836,0.995,0.69288,1.14591,0.43744,1.02593,0.000342625,0.000342625,0.000342625
104,202.188,0.84397,0.40163,0.90258,0.99362,0.99096,0.995,0.69296,1.11479,0.43053,1.02286,0.000330201,0.000330201,0.000330201
105,204.011,0.8621,0.40979,0.89805,0.9804,0.97983,0.98823,0.6892,1.09963,0.43579,1.02293,0.000317948,0.000317948,0.000317948
106,205.856,0.84037,0.40379,0.90442,0.98288,0.9733,0.98765,0.69558,1.11258,0.44247,1.03548,0.000305872,0.000305872,0.000305872
107,207.678,0.86019,0.41512,0.91482,0.98059,0.96514,0.98889,0.70506,1.10231,0.44079,1.02684,0.000293979,0.000293979,0.000293979
108,209.551,0.83998,0.40359,0.88423,0.98602,0.96312,0.99006,0.69454,1.10553,0.43553,1.02446,0.000282273,0.000282273,0.000282273
109,211.414,0.83451,0.40147,0.89942,0.9925,1,0.995,0.70701,1.10169,0.43059,1.02471,0.00027076,0.00027076,0.00027076
110,213.38,0.79157,0.39456,0.88859,0.99495,1,0.995,0.69542,1.10187,0.43567,1.03286,0.000259445,0.000259445,0.000259445
111,215.193,0.79847,0.39629,0.89595,0.97646,0.98246,0.98793,0.70323,1.09677,0.43996,1.02713,0.000248332,0.000248332,0.000248332
112,217.183,0.78334,0.3822,0.88829,0.99569,0.99169,0.995,0.71619,1.08586,0.45098,1.02147,0.000237427,0.000237427,0.000237427
113,219.377,0.79481,0.39107,0.88124,0.99559,0.99281,0.995,0.7154,1.09037,0.44145,1.02193,0.000226735,0.000226735,0.000226735
114,221.628,0.75693,0.3904,0.87087,0.97442,0.99977,0.99417,0.70507,1.09071,0.43631,1.02458,0.000216259,0.000216259,0.000216259
115,223.818,0.80397,0.39062,0.8695,0.99395,0.96235,0.98538,0.70331,1.09809,0.43305,1.02625,0.000206005,0.000206005,0.000206005
116,225.89,0.76657,0.37991,0.90267,0.99372,0.96165,0.98538,0.69931,1.10082,0.4426,1.02436,0.000195978,0.000195978,0.000195978
117,228.188,0.77186,0.39644,0.85954,0.99661,0.98066,0.99468,0.70382,1.09773,0.43678,1.02244,0.000186181,0.000186181,0.000186181
118,230.435,0.79935,0.39571,0.88276,0.99622,0.98165,0.99468,0.69496,1.0961,0.43507,1.02039,0.000176619,0.000176619,0.000176619
119,232.524,0.78552,0.38693,0.88324,0.99502,0.98304,0.99468,0.70049,1.09862,0.43817,1.02234,0.000167296,0.000167296,0.000167296
120,234.426,0.75231,0.38028,0.8883,0.9949,0.98295,0.99468,0.70016,1.09239,0.42918,1.01958,0.000158216,0.000158216,0.000158216
121,236.307,0.73692,0.37279,0.87141,0.9939,0.98554,0.995,0.70225,1.08808,0.42475,1.01671,0.000149383,0.000149383,0.000149383
122,238.317,0.73857,0.36967,0.87873,0.99585,0.98407,0.99468,0.70328,1.08289,0.42682,1.01083,0.000140801,0.000140801,0.000140801
123,240.21,0.74073,0.37073,0.87445,0.99488,0.98561,0.99468,0.70466,1.08117,0.43864,1.00915,0.000132474,0.000132474,0.000132474
124,242.088,0.76862,0.38464,0.8864,0.9928,0.98856,0.995,0.70782,1.07328,0.43506,1.0111,0.000124405,0.000124405,0.000124405
125,243.943,0.76056,0.37483,0.87246,0.99272,0.99662,0.995,0.70575,1.07281,0.4304,1.01283,0.000116599,0.000116599,0.000116599
126,245.828,0.75798,0.35986,0.90417,0.9932,0.99731,0.995,0.70408,1.073,0.42311,1.01324,0.000109058,0.000109058,0.000109058
127,247.796,0.73875,0.37868,0.85796,0.99397,0.99775,0.995,0.7083,1.07471,0.4267,1.01296,0.000101785,0.000101785,0.000101785
128,249.575,0.75952,0.38616,0.88802,0.99249,0.9965,0.995,0.70299,1.07445,0.42626,1.01478,9.47845e-05,9.47845e-05,9.47845e-05
129,251.328,0.77299,0.37764,0.89369,0.99544,0.99975,0.995,0.70449,1.07548,0.4229,1.01469,8.80588e-05,8.80588e-05,8.80588e-05
130,253.187,0.72748,0.35897,0.85743,0.99478,0.99949,0.995,0.70026,1.07688,0.42175,1.01856,8.16111e-05,8.16111e-05,8.16111e-05
131,255.027,0.73533,0.37722,0.87553,0.99251,0.99625,0.995,0.7045,1.07316,0.42069,1.01914,7.54441e-05,7.54441e-05,7.54441e-05
132,256.891,0.7805,0.39587,0.86651,0.99075,0.99415,0.995,0.70847,1.07193,0.42297,1.02064,6.95605e-05,6.95605e-05,6.95605e-05
133,258.785,0.74214,0.36699,0.86059,0.99212,0.99754,0.995,0.70768,1.07203,0.42593,1.02007,6.3963e-05,6.3963e-05,6.3963e-05
134,260.557,0.74207,0.36886,0.8709,0.9913,0.99593,0.995,0.7147,1.07384,0.42362,1.02063,5.86539e-05,5.86539e-05,5.86539e-05
135,262.365,0.71243,0.36905,0.86677,0.98758,0.99688,0.995,0.71201,1.07737,0.42318,1.02192,5.36357e-05,5.36357e-05,5.36357e-05
136,264.185,0.7279,0.37515,0.84417,0.967,0.98172,0.98925,0.70854,1.07345,0.43085,1.02157,4.89104e-05,4.89104e-05,4.89104e-05
137,266.013,0.72827,0.38312,0.86266,0.98988,1,0.995,0.70675,1.07596,0.4286,1.02222,4.44803e-05,4.44803e-05,4.44803e-05
138,267.799,0.71554,0.3648,0.86397,0.97012,0.98246,0.98964,0.7024,1.07492,0.43042,1.02337,4.03471e-05,4.03471e-05,4.03471e-05
139,269.638,0.70629,0.35628,0.8542,0.96471,0.98246,0.98925,0.70304,1.07448,0.42431,1.02361,3.65129e-05,3.65129e-05,3.65129e-05
140,272.53,0.69523,0.35862,0.84232,0.96272,0.98246,0.98925,0.70812,1.07611,0.42091,1.02427,3.29791e-05,3.29791e-05,3.29791e-05
141,279.869,0.7173,0.36017,0.85468,0.97487,0.98246,0.99051,0.71038,1.0783,0.41698,1.02441,2.97474e-05,2.97474e-05,2.97474e-05
142,281.892,0.72847,0.36926,0.86674,0.97158,0.98246,0.99051,0.70829,1.08175,0.41692,1.02539,2.68192e-05,2.68192e-05,2.68192e-05
143,283.769,0.75179,0.36932,0.86108,0.96795,0.98246,0.991,0.70794,1.08216,0.41953,1.02672,2.41958e-05,2.41958e-05,2.41958e-05
144,285.641,0.70662,0.35326,0.86757,0.96666,0.98246,0.991,0.70759,1.08291,0.41815,1.02787,2.18783e-05,2.18783e-05,2.18783e-05
145,287.453,0.7367,0.36188,0.86454,0.99086,1,0.995,0.70872,1.08349,0.42192,1.02773,1.98677e-05,1.98677e-05,1.98677e-05
146,289.275,0.7126,0.36693,0.85983,0.98832,1,0.995,0.70658,1.0839,0.4216,1.0271,1.8165e-05,1.8165e-05,1.8165e-05
147,291.101,0.71862,0.36356,0.85052,0.96744,0.98246,0.991,0.70391,1.08284,0.41465,1.02689,1.67708e-05,1.67708e-05,1.67708e-05
