epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,446.273,0.48724,0.31648,0.80205,0.99464,1,0.995,0.87347,0.63669,0.33046,0.77295,0.00112688,0.00112688,0.00112688
63,454.148,0.50695,0.3113,0.77687,0.99615,1,0.995,0.8588,0.63234,0.34845,0.77516,0.00112296,0.00112296,0.00112296
64,461.991,0.49685,0.30323,0.80578,0.99262,1,0.995,0.85991,0.57625,0.32055,0.76572,0.00111898,0.00111898,0.00111898
65,469.56,0.49072,0.30734,0.80107,0.99458,1,0.995,0.87562,0.57024,0.30511,0.76267,0.00111494,0.00111494,0.00111494
66,477.228,0.50448,0.30702,0.79903,0.99198,1,0.995,0.86513,0.61459,0.31392,0.77087,0.00111086,0.00111086,0.00111086
67,484.95,0.48784,0.30019,0.79001,0.99215,1,0.995,0.87645,0.56898,0.31983,0.76628,0.00110671,0.00110671,0.00110671
68,492.705,0.52219,0.31852,0.80959,0.99123,1,0.995,0.87107,0.56813,0.31839,0.7644,0.00110252,0.00110252,0.00110252
69,500.656,0.49038,0.30919,0.78767,0.99603,1,0.995,0.88355,0.5616,0.31581,0.76551,0.00109827,0.00109827,0.00109827
70,508.451,0.48586,0.30797,0.8009,0.98585,1,0.995,0.87687,0.58075,0.3282,0.76693,0.00109398,0.00109398,0.00109398
71,516.416,0.46975,0.3046,0.79104,0.99591,1,0.995,0.87378,0.58985,0.31239,0.76541,0.00108963,0.00108963,0.00108963
72,524.314,0.49006,0.31822,0.79713,0.99405,1,0.995,0.87447,0.55924,0.29478,0.76356,0.00108523,0.00108523,0.00108523
73,532.213,0.4609,0.30129,0.77814,0.99574,1,0.995,0.86156,0.57632,0.30057,0.76957,0.00108077,0.00108077,0.00108077
74,540.162,0.45617,0.29587,0.77744,0.99324,1,0.995,0.85854,0.58728,0.32304,0.7685,0.00107627,0.00107627,0.00107627
75,548.458,0.49655,0.31174,0.799,0.99261,1,0.995,0.86746,0.63137,0.33615,0.77482,0.00107172,0.00107172,0.00107172
76,556.287,0.45555,0.30174,0.80408,0.99023,1,0.995,0.85927,0.60626,0.34294,0.76685,0.00106712,0.00106712,0.00106712
77,564.118,0.47897,0.30065,0.79235,0.9957,1,0.995,0.87656,0.59328,0.33513,0.76304,0.00106248,0.00106248,0.00106248
78,572.115,0.47424,0.30471,0.78776,0.99363,1,0.995,0.85851,0.56815,0.32087,0.76827,0.00105778,0.00105778,0.00105778
79,580.553,0.43067,0.29138,0.7893,0.99287,1,0.995,0.88326,0.52061,0.30188,0.75905,0.00105304,0.00105304,0.00105304
80,588.98,0.43916,0.28725,0.78655,0.99285,1,0.995,0.87707,0.59402,0.32133,0.76508,0.00104825,0.00104825,0.00104825
81,596.261,0.43757,0.29111,0.78729,0.99264,1,0.995,0.88589,0.57912,0.30238,0.76252,0.00104341,0.00104341,0.00104341
82,603.662,0.43083,0.29014,0.78111,0.99288,1,0.995,0.88576,0.56251,0.32108,0.76195,0.00103853,0.00103853,0.00103853
83,611.361,0.41615,0.26945,0.78256,0.99452,1,0.995,0.88655,0.58882,0.30327,0.76236,0.0010336,0.0010336,0.0010336
84,618.676,0.44477,0.26796,0.78314,0.99355,1,0.995,0.88992,0.58341,0.29667,0.76563,0.00102863,0.00102863,0.00102863
85,626.306,0.41936,0.26765,0.76548,0.99327,1,0.995,0.87758,0.56468,0.31628,0.7642,0.00102362,0.00102362,0.00102362
86,633.51,0.4144,0.26443,0.77348,0.99543,1,0.995,0.88827,0.57219,0.29384,0.76378,0.00101856,0.00101856,0.00101856
87,641.046,0.40854,0.26958,0.77102,0.99234,1,0.995,0.87445,0.6066,0.3151,0.76574,0.00101345,0.00101345,0.00101345
88,648.221,0.43176,0.27629,0.78628,0.99243,1,0.995,0.85585,0.62419,0.30436,0.7695,0.00100831,0.00100831,0.00100831
89,655.488,0.44758,0.28961,0.7932,0.9934,1,0.995,0.88509,0.58088,0.29542,0.76465,0.00100312,0.00100312,0.00100312
90,663.019,0.42207,0.27453,0.81209,0.98844,1,0.995,0.89224,0.58033,0.2948,0.76702,0.000997893,0.000997893,0.000997893
91,671.059,0.43474,0.25953,0.80401,0.97972,1,0.995,0.89223,0.54013,0.28326,0.76,0.000992623,0.000992623,0.000992623
92,678.716,0.40596,0.25591,0.77437,0.99421,1,0.995,0.87127,0.59778,0.28405,0.76405,0.000987314,0.000987314,0.000987314
93,686.04,0.41539,0.26988,0.7809,0.98946,1,0.995,0.87961,0.58856,0.30706,0.76328,0.000981964,0.000981964,0.000981964
94,695.407,0.42999,0.2819,0.77074,0.99335,1,0.995,0.8664,0.56342,0.30111,0.76175,0.000976576,0.000976576,0.000976576
95,702.661,0.42719,0.27948,0.79376,0.99486,1,0.995,0.87426,0.5905,0.2918,0.76922,0.000971149,0.000971149,0.000971149
96,710.064,0.41873,0.27898,0.78352,0.99173,1,0.995,0.88429,0.54681,0.27631,0.75781,0.000965684,0.000965684,0.000965684
97,717.304,0.38395,0.26825,0.78479,0.97626,1,0.99297,0.88259,0.56884,0.30267,0.76226,0.000960182,0.000960182,0.000960182
98,724.567,0.38714,0.26295,0.76677,0.99586,1,0.995,0.86827,0.59656,0.30899,0.77061,0.000954643,0.000954643,0.000954643
99,732.262,0.39224,0.26668,0.77846,0.98983,1,0.995,0.87769,0.54764,0.29728,0.7536,0.000949068,0.000949068,0.000949068
100,739.671,0.39609,0.25864,0.77771,0.99632,1,0.995,0.88504,0.54887,0.29862,0.75581,0.000943458,0.000943458,0.000943458
101,746.96,0.40877,0.26626,0.79506,0.99114,1,0.995,0.87868,0.59585,0.29433,0.76652,0.000937812,0.000937812,0.000937812
102,754.342,0.40803,0.25329,0.77789,0.99558,1,0.995,0.88097,0.60039,0.29258,0.77216,0.000932133,0.000932133,0.000932133
103,761.926,0.37767,0.24473,0.77555,0.99644,1,0.995,0.86729,0.61241,0.28406,0.76507,0.00092642,0.00092642,0.00092642
104,769.308,0.39572,0.24612,0.78372,0.98715,1,0.995,0.87567,0.63035,0.30723,0.77196,0.000920674,0.000920674,0.000920674
105,776.86,0.39955,0.26363,0.77586,0.99171,1,0.995,0.86962,0.59038,0.28933,0.76035,0.000914895,0.000914895,0.000914895
106,784.275,0.37369,0.2345,0.77585,0.99369,1,0.995,0.89659,0.55654,0.28396,0.75982,0.000909085,0.000909085,0.000909085
107,792.18,0.37231,0.23956,0.75864,0.99726,1,0.995,0.86737,0.6281,0.29173,0.77293,0.000903244,0.000903244,0.000903244
108,799.846,0.37637,0.24095,0.78118,0.99373,1,0.995,0.87757,0.59292,0.29164,0.7618,0.000897372,0.000897372,0.000897372
109,807.084,0.36286,0.22991,0.77101,0.99422,1,0.995,0.87395,0.61009,0.28505,0.76216,0.000891471,0.000891471,0.000891471
110,814.511,0.3465,0.22742,0.7618,0.99383,1,0.995,0.87352,0.59253,0.27661,0.76547,0.00088554,0.00088554,0.00088554
