epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,249.006,0.45429,0.24891,0.77266,0.96988,0.94604,0.99499,0.79112,0.78684,0.3193,0.90652,0.000456739,0.000456739,0.000456739
65,252.988,0.45123,0.24806,0.74802,0.92798,0.95039,0.99499,0.78636,0.79498,0.33436,0.90604,0.000452898,0.000452898,0.000452898
66,256.938,0.42486,0.24235,0.75103,0.97684,0.91888,0.95061,0.76575,0.78271,0.36159,0.90341,0.000449018,0.000449018,0.000449018
67,261.233,0.42518,0.24495,0.76101,0.96974,0.9447,0.99469,0.78282,0.86495,0.38883,0.9397,0.000445102,0.000445102,0.000445102
68,265.384,0.45017,0.24789,0.75884,0.96389,0.97031,0.99471,0.80076,0.85238,0.36084,0.95222,0.000441148,0.000441148,0.000441148
69,269.298,0.46728,0.24207,0.76867,0.96415,0.96019,0.99469,0.77368,0.86281,0.37141,0.942,0.000437159,0.000437159,0.000437159
70,273.258,0.43042,0.24302,0.74461,0.96685,0.94451,0.99469,0.78258,0.84185,0.35513,0.93062,0.000433136,0.000433136,0.000433136
71,277.292,0.45029,0.24765,0.77157,0.95254,0.94318,0.99463,0.78792,0.78492,0.36186,0.90038,0.000429078,0.000429078,0.000429078
72,281.46,0.43244,0.23763,0.74553,0.87313,0.9612,0.9779,0.78933,0.78654,0.35437,0.90676,0.000424989,0.000424989,0.000424989
73,285.44,0.41193,0.22933,0.76697,0.90412,0.96257,0.97785,0.79888,0.77494,0.35759,0.91437,0.000420867,0.000420867,0.000420867
74,289.421,0.40573,0.23931,0.75205,0.97457,0.97774,0.99494,0.79986,0.79655,0.33003,0.91968,0.000416715,0.000416715,0.000416715
75,293.333,0.38729,0.24313,0.74184,0.9641,0.98602,0.99499,0.77389,0.7873,0.32606,0.91276,0.000412534,0.000412534,0.000412534
76,297.283,0.38335,0.23157,0.74695,0.95856,0.98719,0.995,0.77226,0.83179,0.33735,0.91286,0.000408324,0.000408324,0.000408324
77,301.287,0.37381,0.22912,0.74598,0.97381,0.98788,0.99499,0.78866,0.78466,0.32429,0.91813,0.000404086,0.000404086,0.000404086
78,305.306,0.39595,0.22488,0.75982,0.97837,0.99238,0.99499,0.78199,0.84319,0.33034,0.94232,0.000399822,0.000399822,0.000399822
79,309.313,0.36079,0.21979,0.72687,0.97332,0.99291,0.995,0.81026,0.79229,0.30569,0.91941,0.000395533,0.000395533,0.000395533
80,313.307,0.36596,0.222,0.73009,0.97583,0.98108,0.995,0.80057,0.7918,0.32225,0.91349,0.000391219,0.000391219,0.000391219
81,317.279,0.35782,0.22114,0.74865,0.97532,0.98922,0.99498,0.80388,0.80509,0.33225,0.9198,0.000386882,0.000386882,0.000386882
82,321.463,0.33598,0.21066,0.74216,0.97138,0.99165,0.99473,0.79876,0.8097,0.34274,0.91878,0.000382523,0.000382523,0.000382523
83,325.47,0.34345,0.21479,0.73062,0.97308,0.99177,0.99498,0.78743,0.79683,0.32595,0.91378,0.000378143,0.000378143,0.000378143
84,329.445,0.35801,0.22244,0.73679,0.97001,0.99334,0.995,0.79892,0.77969,0.31733,0.90009,0.000373743,0.000373743,0.000373743
85,333.505,0.34699,0.21312,0.7567,0.97247,0.99382,0.995,0.78561,0.77656,0.31049,0.91028,0.000369324,0.000369324,0.000369324
86,337.42,0.34026,0.20517,0.73673,0.97702,0.98858,0.995,0.79359,0.79133,0.3172,0.91589,0.000364887,0.000364887,0.000364887
87,341.254,0.32376,0.20135,0.72422,0.98293,0.99143,0.995,0.79717,0.79125,0.30501,0.92628,0.000360433,0.000360433,0.000360433
88,345.265,0.30898,0.19506,0.7435,0.98221,0.99116,0.995,0.78542,0.83679,0.32349,0.93512,0.000355963,0.000355963,0.000355963
